Elapsed_Time(s),Target_X,Target_Y,Error_X,Error_Y,PWM_X,PWM_Y
7.06397,332.045,198.635,12.0449,-1.36539,1434.87,1436.26
7.0794,331.768,200.042,11.7676,0.0422516,1430.6,1436.26
7.09735,332.013,199.191,12.0133,-0.808884,1425.82,1436.26
7.11289,331.234,198.72,11.2338,-1.28009,1421.82,1436.26
7.13069,331.905,200.16,11.9054,0.159912,1416.78,1436.26
7.14611,332.441,198.42,12.4413,-1.58034,1411.57,1436.26
7.1641,332.261,198.329,12.2614,-1.67146,1407,1436.26
7.17949,332.563,199.397,12.5634,-0.603287,1401.94,1436.26
7.19736,331.559,198.58,11.5587,-1.41966,1397.94,1436.26
7.21282,330.446,200.041,10.446,0.0405426,1393.94,1436.26
7.23057,330.861,201.433,10.8607,1.43283,1389.48,1436.26
7.24609,330.228,200.278,10.2278,0.278183,1385.48,1436.26
7.26395,329.244,201.643,9.24396,1.64252,1381.48,1436.26
7.27952,329.258,203.424,9.25815,3.42355,1377.48,1436.26
7.29731,328.674,202.638,8.67386,2.63789,1373.48,1436.26
7.31444,327.671,204.465,7.67136,4.46478,1369.48,1436.26
7.33079,327.679,206.568,7.67902,6.5679,1365.48,1428.53
7.34604,327.506,205.891,7.50647,5.89148,1361.48,1425.73
7.36396,326.632,208.035,6.63196,8.03473,1357.48,1421.12
7.37943,326.341,209.091,6.34052,9.09113,1353.48,1416.76
7.39736,325.874,207.597,5.87366,7.59677,1349.48,1413.96
7.41285,324.94,208.115,4.93967,8.11494,1354.41,1410.43
7.43085,323.588,206.997,3.58792,6.99738,1354.41,1407.63
7.44614,321.916,207.084,1.91595,7.08406,1354.41,1404.83
7.46407,320.9,208.821,0.899994,8.82121,1354.41,1400.21
7.47944,321.429,208.036,1.42856,8.03572,1354.41,1397.41
7.49798,322.269,206.634,2.26862,6.63431,1354.41,1394.61
7.5129,323.263,206.53,3.26334,6.53,1354.41,1391.81
7.53064,324.197,207.092,4.19684,7.09206,1354.41,1388.69
7.54622,325.066,207.17,5.06604,7.16982,1354.41,1385.89
7.56404,325.973,206.455,5.97305,6.45454,1347.77,1383.09
7.57946,326.5,205,6.5,5,1343.77,1388.53
7.59741,327,203.5,7,3.5,1339.77,1388.53
7.61285,326.751,203.586,6.75089,3.58597,1335.77,1388.53
7.63073,325.413,203.689,5.41269,3.68889,1340.68,1388.53
7.64615,324.066,205.17,4.06604,5.16982,1340.68,1388.53
7.66402,322.533,205.973,2.53265,5.9725,1340.68,1381.91
7.67941,322.577,207.33,2.57706,7.32974,1340.68,1377.97
7.69932,322.751,207.586,2.75089,7.58597,1340.68,1374.91
7.71403,322.9,208.357,2.90033,8.35739,1340.68,1371.05
7.73088,323.118,208.721,3.11786,8.72054,1340.68,1367.44
7.74622,323.149,208.418,3.14893,8.41844,1340.68,1364.49
7.76387,323.372,205.354,3.37238,5.35435,1340.68,1370.69
7.77946,323.38,202.67,3.37991,2.67026,1340.68,1370.69
7.79725,323.41,201.59,3.41025,1.58974,1340.68,1370.69
7.81361,323.438,199.285,3.4375,-0.715271,1340.68,1370.69
7.83079,323.5,198.686,3.5,-1.31439,1340.68,1370.69
7.84622,323.368,199.43,3.36823,-0.569763,1340.68,1370.69
7.86406,323.478,199.156,3.47827,-0.844208,1340.68,1370.69
7.87944,323.5,198.5,3.5,-1.5,1340.68,1370.69
7.89737,323.474,198.462,3.47391,-1.53815,1340.68,1370.69
7.91286,323.393,197.706,3.39285,-2.29366,1340.68,1370.69
7.9308,323.404,197.404,3.40393,-2.59608,1340.68,1370.69
7.94611,323.35,197.082,3.34979,-2.91769,1340.68,1370.69
7.96416,323.078,196.533,3.07779,-3.46666,1340.68,1370.69
7.97952,323.134,196.171,3.13416,-3.82927,1340.68,1370.69
7.99735,322.913,196.092,2.91251,-3.90834,1340.68,1370.69
8.0128,322.667,195.915,2.66666,-4.08546,1340.68,1370.69
8.03071,322.596,195.596,2.59607,-4.40392,1340.68,1370.69
8.04614,322.43,195.368,2.43024,-4.63179,1340.68,1370.69
8.06413,322.35,194.829,2.35001,-5.17084,1340.68,1370.69
8.07945,322.211,194.833,2.2114,-5.16667,1340.68,1370.69
8.0974,321.953,194.57,1.95349,-5.43024,1340.68,1370.69
8.11276,321.689,194.036,1.6889,-5.96445,1340.68,1378.01
8.13264,321.596,193.596,1.59607,-6.40392,1340.68,1380.81
8.1462,321.5,192.5,1.5,-7.5,1340.68,1384.72
8.16401,321.368,191.57,1.36823,-8.43024,1340.68,1388.61
8.17944,321.224,191.064,1.22375,-8.93607,1340.68,1392.44
8.19745,321.094,191.474,1.09375,-8.52605,1340.68,1395.4
8.21281,320.874,191.597,0.874207,-8.40251,1340.68,1398.5
8.23243,0,0,-320,-200,1340.68,1398.5
8.24648,0,0,-320,-200,1340.68,1398.5
8.26431,0,0,-320,-200,1340.68,1398.5
8.27953,0,0,-320,-200,1340.68,1398.5
8.29741,0,0,-320,-200,1340.68,1398.5
8.31296,0,0,-320,-200,1340.68,1398.5
8.33069,0,0,-320,-200,1340.68,1398.5
8.34609,0,0,-320,-200,1340.68,1398.5
8.36414,0,0,-320,-200,1340.68,1398.5
8.37944,0,0,-320,-200,1340.68,1398.5
8.39736,0,0,-320,-200,1340.68,1398.5
8.41287,0,0,-320,-200,1340.68,1398.5
8.43091,0,0,-320,-200,1340.68,1398.5
8.44611,0,0,-320,-200,1340.68,1398.5
8.46394,0,0,-320,-200,1340.68,1398.5
8.47937,0,0,-320,-200,1340.68,1398.5
8.4972,0,0,-320,-200,1340.68,1398.5
8.51272,0,0,-320,-200,1340.68,1398.5
8.53062,0,0,-320,-200,1340.68,1398.5
8.54607,311.477,147.052,-8.52289,-52.9477,1340.68,1398.5
8.56426,310.13,143.657,-9.87036,-56.3426,1351.49,1454.22
8.57952,309.076,140.023,-10.9243,-59.9773,1356.55,1480.17
8.59732,307.742,136.553,-12.2576,-63.447,1362.2,1506.89
8.61282,308.031,138.945,-11.9688,-61.0547,1366.52,1528.16
8.63072,308.106,149.106,-11.8938,-50.8938,1371,1540.18
8.64617,308.432,159.108,-11.5678,-40.892,1375.13,1547.36
8.66415,310.075,167.913,-9.92499,-32.0875,1379.13,1553.24
8.67942,310.97,178.663,-9.02975,-21.3373,1379.13,1553.24
8.69762,311.338,188.235,-8.66202,-11.7646,1383.13,1543.22
8.71444,312.08,193.984,-7.91989,-6.0155,1387.13,1540.42
8.73387,312.13,198,-7.87036,-2,1391.13,1536.4
8.74627,312.244,199.048,-7.75601,-0.951889,1395.13,1536.4
8.76423,312.779,194.786,-7.22076,-5.21428,1399.13,1536.4
8.78161,313.5,188.651,-6.5,-11.3491,1403.13,1549.21
8.79744,313.747,185.466,-6.25345,-14.5344,1407.13,1557.36
8.8128,313.095,181.612,-6.90518,-18.3879,1411.13,1567.63
8.83067,312.731,179.113,-7.26862,-20.8867,1415.13,1577.41
8.84614,312.934,179.094,-7.06604,-20.9057,1419.13,1585.4
8.8639,314.108,178.686,-5.89215,-21.3137,1423.13,1593.82
8.87942,314.919,182.157,-5.08087,-17.8431,1418.2,1597.72
8.89736,315.54,186.77,-4.45978,-13.2299,1418.2,1600.52
8.91279,315.182,189.355,-4.8176,-10.6447,1418.2,1603.32
8.93071,313.916,191.084,-6.08405,-8.91594,1424.93,1606.12
8.94723,312.286,193.056,-7.71387,-6.94395,1429.15,1608.92
8.96409,310.16,192.898,-9.83951,-7.10185,1434.54,1611.75
8.97944,309.098,191.582,-10.9023,-8.41751,1439.6,1616.08
8.99738,308.183,190.607,-11.8167,-9.39333,1444.76,1620.37
9.01288,308.83,190.066,-11.1698,-9.93396,1448.76,1624.62
9.03068,308.972,189.898,-11.0278,-10.1019,1452.86,1628.6
9.04615,309.16,192.897,-10.8405,-7.10257,1456.86,1631.4
9.06407,310.125,195.162,-9.87537,-4.83768,1460.86,1626.25
9.07944,312.481,195.46,-7.51917,-4.53983,1464.86,1626.25
9.09737,313.213,196.087,-6.78677,-3.91292,1468.86,1626.25
9.1128,313.898,196.898,-6.10184,-3.10185,1472.86,1626.25
9.13074,314.117,194.633,-5.88333,-5.36667,1476.86,1626.25
9.14613,314.108,193.686,-5.89215,-6.31372,1480.86,1633.99
9.16551,315,194,-5,-6,1476.91,1636.79
9.17981,315.085,191.568,-4.91525,-8.43221,1476.91,1642.21
9.19757,315.5,191.121,-4.5,-8.8793,1476.91,1645.92
9.21289,314.916,192.084,-5.08405,-7.91594,1476.91,1648.72
9.23066,313.828,193.5,-6.17242,-6.5,1483.78,1651.52
9.24613,313,195,-7,-5,1487.78,1646.06
9.26407,311.541,196.109,-8.45901,-3.89072,1492.06,1646.06
9.27947,310.354,199.672,-9.64615,-0.328201,1496.74,1646.06
9.29748,310,201.292,-10,1.2924,1500.8,1646.06
9.31282,310.405,199.177,-9.59543,-0.823364,1504.8,1646.06
9.33075,311,199,-9,-1,1508.8,1646.06
9.34624,312.028,198.769,-7.97244,-1.2314,1512.8,1646.06
9.36397,312.518,196.5,-7.48245,-3.5,1516.8,1646.06
9.37945,313,196,-7,-4,1520.8,1646.06
9.39747,313,196,-7,-4,1524.8,1646.06
9.41282,313.535,195.363,-6.4649,-4.63742,1528.8,1646.06
9.43092,314.084,194.916,-5.91595,-5.08406,1532.8,1646.06
9.44627,314,194,-6,-6,1536.8,1653.43
9.46414,314.509,194.432,-5.49106,-5.56845,1532.44,1656.23
9.47958,315.633,193.883,-4.36667,-6.11667,1532.44,1659.03
9.49744,317.083,193.009,-2.91666,-6.99138,1532.44,1662.33
9.51302,316.501,192.596,-3.49854,-7.40413,1532.44,1665.5
9.53081,315.781,193.939,-4.21866,-6.06134,1532.44,1668.3
9.54619,314.564,194.968,-5.43649,-5.03175,1532.44,1663.17
9.56421,313.279,194.5,-6.72134,-5.5,1539.85,1669.24
9.57953,311.672,195.198,-8.32791,-4.80217,1544.39,1664.57
9.59743,310.5,197.5,-9.5,-2.5,1548.86,1664.57
9.61291,309.568,198.847,-10.4322,-1.15254,1553.62,1664.57
9.63086,308.434,199.852,-11.5656,-0.147537,1558.85,1664.57
9.64634,308.251,199.575,-11.7492,-0.425079,1563.48,1664.57
9.66419,308.283,200,-11.7167,0,1567.92,1664.57
9.67963,308.77,200.098,-11.2297,0.0980377,1571.92,1664.57
9.69747,310.162,199.123,-9.83752,-0.876755,1575.92,1664.57
9.71299,310.633,198.883,-9.36667,-1.11667,1579.92,1664.57
9.73069,311.7,199.08,-8.30026,-0.920105,1583.92,1664.57
9.7476,312.395,198.911,-7.60483,-1.08871,1587.92,1664.57
9.76546,312.592,198.171,-7.40771,-1.82921,1591.92,1664.57
9.77959,312.234,198.701,-7.76639,-1.29915,1595.92,1664.57
9.79742,312.605,199.089,-7.39517,-0.911285,1599.92,1664.57
9.81294,313.04,198.356,-6.96045,-1.64407,1603.92,1664.57
9.83074,313.553,198.271,-6.4473,-1.72934,1607.92,1664.57
9.84625,313.77,198.098,-6.22971,-1.90196,1611.92,1664.57
9.86526,314.672,198.057,-5.32788,-1.94263,1607.67,1664.57
9.87951,315.182,197.96,-4.81766,-2.03989,1607.67,1664.57
9.89731,314.631,198.111,-5.36856,-1.88889,1607.67,1664.57
9.9128,313.559,198.887,-6.44077,-1.11295,1615.53,1664.57
9.93076,312.54,199.056,-7.46033,-0.944443,1619.53,1664.57
9.94614,311.279,199.079,-8.72086,-0.921402,1623.92,1664.57
9.96416,310.605,200.179,-9.39465,0.178665,1627.98,1664.57
9.97951,311.3,199.92,-8.69974,-0.079895,1631.98,1664.57
9.99745,311.798,199.77,-8.20218,-0.229507,1635.98,1664.57
10.0129,312.77,200.098,-7.22971,0.0980377,1639.98,1664.57
10.0307,313.658,199.549,-6.34152,-0.450821,1643.98,1664.57
10.0462,314.226,199.832,-5.77411,-0.168045,1647.98,1664.57
10.0641,314.804,201.222,-5.19577,1.22223,1643.8,1664.57
10.0794,315.653,200.179,-4.34668,0.178665,1643.8,1664.57
10.0974,315.876,200.059,-4.1243,0.0593262,1643.8,1664.57
10.1128,315.283,200.968,-4.71692,0.968246,1643.8,1664.57
10.1307,314.305,201.672,-5.69467,1.67227,1650.11,1664.57
10.1461,313.307,201.733,-6.69333,1.73334,1654.11,1664.57
10.164,312.631,202.111,-7.36856,2.11111,1658.11,1664.57
10.1797,312.631,202.111,-7.36856,2.11111,1662.11,1664.57
10.1974,312.855,202.016,-7.14481,2.01639,1666.11,1664.57
10.2128,313.595,201.989,-6.40457,1.9886,1670.11,1664.57
10.2307,314.23,201.902,-5.77029,1.90196,1674.11,1664.57
10.2461,314.5,202,-5.5,2,1678.11,1664.57
10.264,314.855,202.303,-5.14481,2.30328,1674.1,1664.57
10.2794,315.785,203,-4.21506,3,1674.1,1664.57
10.2975,316.369,202.889,-3.63144,2.88889,1674.1,1664.57
10.3128,315.542,203.149,-4.45801,3.14905,1674.1,1664.57
10.3307,314.667,204.421,-5.33334,4.42064,1674.1,1664.57
10.3463,313.597,204.853,-6.40268,4.85333,1681.88,1664.57
10.3642,312.541,205.109,-7.45901,5.10928,1685.88,1664.57
10.3795,311.662,206.423,-8.33847,6.42308,1689.88,1656.66
10.3974,311.903,206.958,-8.09723,6.95833,1693.88,1653.62
10.4128,313.23,206.902,-6.77029,6.90196,1697.88,1650.82
10.431,312.928,207.017,-7.07224,7.01666,1701.88,1648.02
10.4462,312.032,208.717,-7.96826,8.71693,1705.88,1643.25
10.464,311.631,210.111,-8.36856,10.1111,1709.88,1638.37
10.4795,312.541,210.057,-7.45901,10.0574,1713.88,1634.58
10.4974,313.565,210.744,-6.43466,10.744,1717.88,1629.99
10.513,314.508,211.931,-5.49207,11.9312,1712.51,1624.45
10.5308,315.7,212.129,-4.30026,12.1295,1712.51,1619.68
10.5462,316.298,211.312,-3.7016,11.3118,1712.51,1616.05
10.5641,316.114,206.339,-3.88583,6.33885,1712.51,1618.85
10.5812,314.813,201.389,-5.18686,1.38889,1712.51,1623.67
10.5975,313.77,200.098,-6.22971,0.0980377,1719.84,1623.67
10.6129,312.68,198.835,-7.3204,-1.16537,1723.84,1623.67
10.6307,311.516,198.37,-8.48438,-1.6302,1727.92,1623.67
10.6462,310.906,199.482,-9.09366,-0.517914,1731.92,1623.67
10.6639,311.267,200.069,-8.73279,0.0688629,1735.92,1623.67
10.6795,312.089,200.605,-7.91129,0.604843,1739.92,1623.67
10.6973,312.745,202.095,-7.25473,2.09485,1743.92,1623.67
10.7128,313.77,203.098,-6.22971,3.09804,1747.92,1623.67
10.7306,314.928,204.017,-5.07224,4.01666,1743.37,1623.67
10.7461,315.438,205.538,-4.56152,5.53847,1743.37,1616.92
10.767,315.202,206.945,-4.79782,6.94536,1743.37,1613.4
10.7813,315.14,208.605,-4.86023,8.60484,1743.37,1608.61
10.7975,314.5,210.5,-5.5,10.5,1749.88,1603.09
10.8129,313.753,211.715,-6.24683,11.715,1753.88,1597.6
10.8307,312.844,212.164,-7.15555,12.1639,1757.88,1592.63
10.8462,312.326,213.434,-7.67426,13.4343,1761.88,1586.44
10.864,312.299,213.847,-7.70105,13.8466,1765.88,1580.86
10.8795,314.395,211.013,-5.60526,11.0132,1769.88,1578.06
10.8974,316.635,209.412,-3.3645,9.41248,1765.8,1575.26
10.9128,319.213,210.062,-0.787048,10.0625,1765.8,1570.88
10.9307,320.674,209.216,0.673859,9.21582,1765.8,1567.98
10.9462,321.949,207.189,1.94852,7.18872,1765.8,1565.18
10.964,322.087,206.603,2.08731,6.60318,1765.8,1562.38
10.9795,321.955,206.653,1.95468,6.65334,1765.8,1559.58
10.9973,321.565,207.167,1.56522,7.16667,1765.8,1556.47
11.0128,321.031,208.859,1.03076,8.85898,1765.8,1551.66
11.0307,321.1,209.477,1.10001,9.47693,1765.8,1547.6
11.0462,321.074,210.15,1.07352,10.1495,1765.8,1543.16
11.064,321.124,214.459,1.12375,14.4591,1765.8,1534.5
11.0795,321.66,218.812,1.65973,18.8125,1765.8,1523.66
11.0974,322.028,220.221,2.02817,20.2207,1765.8,1514.93
11.1128,322.448,222.692,2.448,22.6921,1765.8,1504.19
11.1307,323.03,226.189,3.02972,26.189,1765.8,1504.19
11.1462,323.678,228.346,3.67764,28.3465,1765.8,1488.62
11.1652,324.152,232.848,4.15167,32.8483,1765.8,1473.02
11.1797,325.197,238.819,5.19714,38.819,1765.8,1452.85
11.1974,326.756,242.257,6.7562,42.2571,1758.26,1434.21
11.213,328.123,246.555,8.12299,46.555,1754.03,1412.88
11.2307,329.883,250.902,9.88333,50.9017,1748.97,1390.27
11.2463,331.242,250.288,11.2419,50.2884,1743.55,1371.6
11.2641,330.834,248.897,10.8342,48.8968,1739.55,1353.97
11.2797,330.251,248.686,10.2508,48.6857,1735.55,1335.57
11.2975,330.282,245.034,10.2816,45.034,1731.55,1321.05
11.3129,330.72,238.422,10.7196,38.4225,1727.1,1311.94
11.3308,330.879,232.304,10.8787,32.304,1722.83,1304.05
11.3462,330.293,226.588,10.2928,26.5881,1718.83,1300
11.364,328.892,219.536,8.89166,19.5357,1718.83,1300
11.38,327.92,211.647,7.91989,11.6466,1714.83,1307.66
11.3993,326.885,205.738,6.88538,5.73781,1710.83,1310.46
11.413,326.336,201.091,6.33578,1.09102,1706.83,1315.92
11.431,325.454,197.191,5.45419,-2.80876,1711.39,1315.92
11.4462,324.359,197.803,4.35855,-2.19655,1711.39,1315.92
11.4641,323.086,199.574,3.08575,-0.42601,1711.39,1315.92
11.4796,321.677,200.754,1.67743,0.754028,1711.39,1315.92
11.4991,320.526,202.465,0.525635,2.46538,1711.39,1315.92
11.513,320.393,204.858,0.392944,4.85773,1711.39,1315.92
11.5307,320.335,206.042,0.334686,6.04201,1711.39,1309.18
11.5463,320.339,206.787,0.338806,6.78688,1711.39,1305.97
11.5642,320.171,206.801,0.170898,6.80084,1711.39,1303.17
11.5795,319.954,205.81,-0.0460205,5.81032,1711.39,1300.37
11.5975,319.836,203.733,-0.163849,3.73305,1711.39,1304.58
11.613,319.772,201.203,-0.227722,1.20302,1711.39,1304.58
11.6308,319.808,198.949,-0.192078,-1.05084,1711.39,1304.58
11.6462,319.741,198.477,-0.259094,-1.52257,1711.39,1304.58
11.6641,319.602,198.034,-0.397705,-1.96567,1711.39,1304.58
11.6796,319.801,198.43,-0.198517,-1.57037,1711.39,1304.58
11.6974,319.729,198.165,-0.271393,-1.83481,1711.39,1304.58
11.7129,319.759,197.848,-0.24057,-2.15218,1711.39,1304.58
11.7309,319.695,197.672,-0.305084,-2.32768,1711.39,1304.58
11.7463,319.579,197.26,-0.421448,-2.74008,1711.39,1304.58
11.7641,319.648,196.586,-0.352173,-3.41449,1711.39,1304.58
11.7823,319.744,196.297,-0.255859,-3.70322,1711.39,1304.58
11.7983,319.733,195.655,-0.266663,-4.34492,1711.39,1304.58
11.813,319.904,195.022,-0.0960693,-4.97816,1711.39,1304.58
11.8308,320.018,194.636,0.0176086,-5.36417,1711.39,1304.58
11.8462,320.072,193.911,0.0718384,-6.08908,1711.39,1312.05
11.8641,320.526,193.339,0.525696,-6.6608,1711.39,1315
11.8795,320.755,192.688,0.754974,-7.31197,1711.39,1318.34
11.8974,321.025,192.611,1.02484,-7.38889,1711.39,1321.21
11.913,321.542,193.908,1.54239,-6.0921,1711.39,1324.01
11.9307,321.947,196.031,1.9473,-3.96866,1711.39,1319.55
11.9462,322.201,197.831,2.20117,-2.16887,1711.39,1319.55
11.964,322.957,199.188,2.95651,-0.8116,1711.39,1319.55
11.9795,323.715,199.54,3.71533,-0.460175,1711.39,1319.55
11.9973,324.62,197.993,4.6203,-2.00725,1711.39,1319.55
12.0129,325.762,197.006,5.76151,-2.99425,1704.37,1319.55
12.0308,327.19,195.981,7.19028,-4.0186,1700.37,1319.55
12.0462,329.037,194.058,9.03656,-5.94234,1695.37,1326.84
12.0641,330.445,191.807,10.4454,-8.19254,1690.36,1331.59
12.0795,331.645,189.877,11.645,-10.1227,1684.91,1337.09
12.0974,334.004,188.146,14.0041,-11.854,1677.86,1342.86
12.113,335.904,185.59,15.9035,-14.4099,1670.21,1350.49
12.1307,338.328,183.27,18.3279,-16.7298,1661.45,1358.56
12.1462,341.172,181.054,21.1715,-18.9461,1661.45,1358.56
12.1641,343.593,177.488,23.5927,-22.5119,1648.64,1371.34
12.1794,346.79,177.072,26.79,-22.928,1635.72,1380.43
12.1974,352.9,175.318,32.8999,-24.682,1618.75,1391.11
12.214,358.469,172.319,38.4691,-27.6815,1599.72,1404.02
12.2308,365.533,171.898,45.5331,-28.1023,1576.9,1415.06
12.2462,371.578,170.46,51.5778,-29.5403,1552.12,1427.54
12.2641,375.027,169.586,55.0268,-30.4137,1528.65,1439.77
12.2795,375.003,174.245,55.003,-25.7552,1507.69,1445.65
12.2973,374.276,180.175,54.2756,-19.8251,1487.52,1448.9
12.3129,373.696,183.521,53.6963,-16.4793,1467.53,1452.38
12.3308,371.539,187.335,51.5395,-12.6651,1449.43,1455.18
12.3462,369.8,192.88,49.7996,-7.12022,1431.9,1452.38
12.3641,367.398,195.675,47.3984,-4.32544,1415.55,1447.23
12.3795,363.847,198.151,43.8474,-1.84909,1401.83,1447.23
12.3974,359.176,203.315,39.1757,3.31522,1390.26,1447.23
12.4129,355.944,205.817,35.9438,5.81667,1379.24,1440.14
12.4315,353.132,204.4,33.1324,4.39952,1368.55,1444.21
12.4462,350.759,205.162,30.7592,5.16203,1358.88,1444.21
12.4642,346.823,204.422,26.8231,4.42177,1351.48,1444.21
12.4795,341.568,205.384,21.5677,5.38383,1351.48,1444.21
12.4977,337.975,205.318,17.9754,5.31767,1347.48,1444.21
12.513,335.35,204.557,15.35,4.55714,1343.48,1444.21
12.5309,334.127,206.527,14.1272,6.52672,1338.95,1436.96
12.5463,333.903,206.183,13.9028,6.18333,1333.8,1434.16
12.5642,331.791,206.616,11.7914,6.61578,1329.8,1431.32
12.5796,329.338,208.402,9.33841,8.40204,1325.8,1426.61
12.5975,327.741,208.275,7.74133,8.27467,1321.8,1423.55
12.6129,325.646,206.598,5.64645,6.59848,1317.8,1420.74
12.631,324.911,205.395,4.91129,5.39516,1321.87,1425.49
12.6463,323.935,203.07,3.93533,3.06966,1321.87,1425.49
12.6642,321.635,201.931,1.63492,1.93121,1321.87,1425.49
12.6796,320.212,202.212,0.212128,2.21213,1321.87,1425.49
12.6975,319.746,202.153,-0.253815,2.15291,1321.87,1425.49
12.7129,319.535,201.64,-0.464905,1.64035,1321.87,1425.49
12.7309,319.938,201.887,-0.0625,1.8869,1321.87,1425.49
12.7463,319.5,202.5,-0.5,2.5,1321.87,1425.49
12.7643,319.76,203.368,-0.239868,3.3676,1321.87,1425.49
12.7796,319.847,203.254,-0.152893,3.25383,1321.87,1425.49
12.8,319.879,203.147,-0.120941,3.14749,1321.87,1425.49
12.8139,319.935,203.327,-0.0648193,3.32716,1321.87,1425.49
12.831,319.924,203.428,-0.0764465,3.42813,1321.87,1425.49
12.8465,319.934,203.824,-0.06604,3.8239,1321.87,1425.49
12.8643,320,204,0,4,1321.87,1425.49
12.8796,319.936,203.964,-0.0636292,3.96364,1321.87,1425.49
12.8975,319.9,203.4,-0.100006,3.39999,1321.87,1425.49
12.913,319.853,203.05,-0.147491,3.05014,1321.87,1425.49
12.9309,319.799,202.74,-0.200592,2.74042,1321.87,1425.49
12.9462,319.746,202.153,-0.253815,2.15291,1321.87,1425.49
12.9642,319.714,202.086,-0.286133,2.08554,1321.87,1425.49
12.9796,319.544,201.263,-0.456146,1.26315,1321.87,1425.49
12.9975,319.359,200.899,-0.640594,0.898544,1321.87,1425.49
13.013,319.249,200.772,-0.750763,0.771774,1321.87,1425.49
13.0322,319.212,200.212,-0.787872,0.212128,1321.87,1425.49
13.0463,319.096,200.012,-0.9039,0.0120087,1321.87,1425.49
13.0642,319.1,199.843,-0.900299,-0.156693,1321.87,1425.49
13.0795,319.023,199.893,-0.976807,-0.107239,1321.87,1425.49
13.0975,319,200,-1,0,1321.87,1425.49
13.1129,319,200,-1,0,1321.87,1425.49
13.1328,319,200,-1,0,1321.87,1425.49
13.1463,318.916,200.084,-1.08405,0.0840607,1321.87,1425.49
13.1642,318.814,200.186,-1.18619,0.186188,1321.87,1425.49
13.1796,318.746,200.153,-1.25381,0.152908,1321.87,1425.49
13.1975,318.701,200.327,-1.29938,0.327164,1321.87,1425.49
13.2129,318.407,200.346,-1.59259,0.345673,1321.87,1425.49
13.2308,318.19,200.286,-1.80951,0.285721,1321.87,1425.49
13.2463,318.064,200.036,-1.93637,0.0363617,1321.87,1425.49
13.2642,317.936,199.964,-2.06363,-0.0363617,1321.87,1425.49
13.2796,317.582,199.727,-2.41818,-0.27272,1321.87,1425.49
13.2976,317.193,199.1,-2.80685,-0.900314,1321.87,1425.49
13.3129,316.978,198.429,-3.02222,-1.57143,1321.87,1425.49
13.3308,316.5,197.875,-3.5,-2.125,1321.87,1425.49
13.3464,316,197,-4,-3,1321.87,1425.49
13.3642,314.838,195.806,-5.16232,-4.1942,1321.87,1425.49
13.3796,313.641,193.899,-6.35941,-6.10146,1329.67,1432.98
13.3975,311.917,191.843,-8.08261,-8.15669,1334,1437.58
13.4129,309.523,189.438,-10.4769,-10.5615,1340.02,1443.64
13.4313,306.439,185.73,-13.5606,-14.2702,1347.36,1451.69
13.4462,303.432,183.071,-16.5678,-16.9294,1356.29,1460.46
13.4642,301.08,179.592,-18.9201,-20.4077,1356.29,1460.46
13.4795,298.702,177.813,-21.2982,-22.1871,1368.44,1473.39
13.4979,295.471,178.471,-24.5285,-21.5285,1380.07,1481.13
13.5129,291.405,175.881,-28.5946,-24.1194,1394.49,1492.57
13.531,284.909,172.504,-35.0909,-27.4957,1412.54,1505.48
13.5463,277.761,170.742,-42.2386,-29.2584,1434.72,1518.13
13.5642,271.247,167.606,-48.7532,-32.3939,1458.02,1532.75
13.5796,266.584,167.159,-53.4157,-32.8408,1482.34,1545.65
